active_through,candidate_id,candidate_inactive,candidate_status,cycles,district,district_number,election_districts,election_years,federal_funds_flag,first_file_date,has_raised_funds,inactive_election_years,incumbent_challenge,incumbent_challenge_full,last_f2_date,last_file_date,load_date,name,office,office_full,party,party_full,state
2026,S8MN00578,True,C,"[2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2018, 2020, 2026]",False,2017-12-19,True,[2026],I,Incumbent,2023-02-25,2023-02-25,2025-01-10T21:01:11,"SMITH, TINA",S,Senate,DEM,DEMOCRATIC PARTY,MN
2026,S6NM01137,False,N,[2026],00,0.0,['00'],[2026],False,2025-10-25,False,,C,Challenger,2025-10-25,2025-10-25,2025-11-13T21:02:32,"SMITH, TOBY MR.",S,Senate,JCN,JEWISH/CHRISTIAN NATIONAL,NM
2026,S2KS00097,False,N,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2022, 2026]",False,2021-02-13,False,,C,Challenger,2025-09-22,2025-09-22,2025-09-22T21:04:13,"SOETAERT, MICHAEL",S,Senate,DEM,DEMOCRATIC PARTY,KS
2026,S6LA00698,False,C,[2026],00,0.0,['00'],[2026],False,2026-03-04,True,,C,Challenger,2026-03-04,2026-03-04,2026-04-18T21:13:41,"SPENCER, MARK",S,Senate,REP,REPUBLICAN PARTY,LA
2026,S6KS00262,False,C,[2026],00,0.0,['00'],[2026],False,2025-10-15,True,,C,Challenger,2025-10-15,2025-10-15,2026-02-09T20:58:28,"SPIDEL NEUMANN, SANDY",S,Senate,DEM,DEMOCRATIC PARTY,KS
2026,S6FL00574,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-08-13,False,,C,Challenger,2024-08-13,2024-08-13,2025-01-10T21:01:11,"STANDRIDGE, JASON CLYDE MR.",S,Senate,AMP,AMERICAN PARTY,FL
2026,S6MI00509,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-08,True,,O,Open seat,2025-08-08,2025-08-08,2025-09-02T21:03:03,"STEPHENS, THOMAS WAYNE",S,Senate,NPA,NO PARTY AFFILIATION,MI
2026,S6PA00365,False,N,[2026],00,0.0,['00'],[2026],False,2025-11-09,False,,C,Challenger,2025-11-09,2025-12-04,2025-11-13T21:02:32,"STEVENS, DENNIS GENE",S,Senate,DEM,DEMOCRATIC PARTY,PA
2026,S6FL00707,False,N,[2026],00,0.0,['00'],[2026],False,2025-04-24,False,,C,Challenger,2025-04-24,2025-05-05,2025-04-25T21:00:17,"STEVENS, DENNIS GENE MR",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S6FL00715,False,N,[2026],00,0.0,['00'],[2026],False,2025-04-25,False,,C,Challenger,2025-04-25,2025-04-25,2025-04-29T21:01:40,"STEVENS, DENNIS GENE MR",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S6MI00426,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-22,True,,O,Open seat,2025-07-03,2025-07-03,2025-07-17T21:01:06,"STEVENS, HALEY",S,Senate,DEM,DEMOCRATIC PARTY,MI
2026,S4NE00264,False,N,"[2024, 2026]",,,"[None, None]","[2024, 2026]",False,,False,,,,,,2026-03-23T21:14:10,"STEVENS, MAC",S,Senate,REP,REPUBLICAN PARTY,NE
2026,S6KY00211,False,C,[2026],00,0.0,['00'],[2026],False,2025-01-31,True,,O,Open seat,2025-01-31,2025-01-31,2025-04-16T21:03:05,"STEVENSON, PAMELA",S,Senate,DEM,DEMOCRATIC PARTY,KY
2026,S6IL00458,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-24,True,,O,Open seat,2026-04-15,2026-04-15,2026-04-16T21:15:09,"STRATTON, JULIANA",S,Senate,DEM,DEMOCRATIC PARTY,IL
2026,S6SC04320,False,N,[2026],00,0.0,['00'],[2026],False,2025-11-12,False,,C,Challenger,2025-11-12,2025-11-20,2025-11-13T21:02:32,"STRUNGE, EDWARD IV",S,Senate,ICD,INDEPENDENT CONSERVATIVE DEMOCRATIC,SC
2026,S4AK00214,False,C,"[2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2014, 2020, 2026]",False,2013-10-29,True,,I,Incumbent,2026-03-30,2026-03-30,2026-03-30T21:13:30,"SULLIVAN, DAN",S,Senate,REP,REPUBLICAN PARTY,AK
2026,S6NH00190,False,C,[2026],,,[None],[2026],False,2025-09-19,True,,,,2025-09-19,2025-09-19,2026-02-09T20:58:28,"SULLIVAN, JARED",S,Senate,DEM,DEMOCRATIC PARTY,NH
2026,S6NH00208,False,C,[2026],00,0.0,['00'],[2026],False,2025-10-22,True,,O,Open seat,2026-04-03,2026-04-03,2026-04-03T21:13:47,"SUNUNU, JOHN E",S,Senate,REP,REPUBLICAN PARTY,NH
2026,S6TN00398,False,N,[2026],00,0.0,['00'],[2026],False,2026-03-16,False,,C,Challenger,2026-03-16,2026-03-16,2026-03-29T21:12:30,"SUTMAN, DAVID JR",S,Senate,IND,INDEPENDENT,TN
2026,S6IL00409,False,C,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-01-29,True,,O,Open seat,2024-01-29,2024-01-29,2026-04-22T22:27:56,"SWANN, CHRISTOPHER ALEXANDER",S,Senate,DEM,DEMOCRATIC PARTY,IL
2026,S6TX00396,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-16,True,,C,Challenger,2025-04-16,2025-04-16,2025-10-14T21:00:58,"SWANSON, MICHAEL",S,Senate,DEM,DEMOCRATIC PARTY,TX
2026,S6OK04148,False,C,"[2020, 2022, 2024, 2026]",00,0.0,['00'],[2026],False,2019-10-08,True,,C,Challenger,2019-10-08,2019-10-08,2025-01-10T21:01:11,"SWEARENGIN, TAMMY",S,Senate,REP,REPUBLICAN PARTY,OK
2026,S6AL00435,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-15,True,,O,Open seat,2025-04-15,2025-04-15,2025-07-15T21:00:48,"SWEETSER, KYLE",S,Senate,DEM,DEMOCRATIC PARTY,AL
2026,S6NJ00420,False,N,[2026],00,0.0,['00'],[2026],False,2026-02-16,False,,C,Challenger,2026-02-16,2026-02-16,2026-03-03T21:23:02,"TABOR, RICHARD JEROME SR",S,Senate,REP,REPUBLICAN PARTY,NJ
2026,S6MA00288,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-24,True,,C,Challenger,2025-09-24,2025-09-24,2026-01-28T21:00:03,"TACHE, JOSEPH",S,Senate,OTH,OTHER,MA
2026,S6MN00556,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-20,True,,O,Open seat,2026-01-23,2026-01-23,2026-04-18T21:13:41,"TAFOYA, MICHELE",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S6TX00479,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-09,True,,C,Challenger,2026-04-15,2026-04-15,2026-04-16T21:15:09,"TALARICO, JAMES",S,Senate,DEM,DEMOCRATIC PARTY,TX
2026,S6MN00564,False,N,[2026],00,0.0,['00'],[2026],False,2026-04-07,False,,O,Open seat,2026-04-07,2026-04-07,2026-04-10T21:13:55,"TAMBORNINO, EDWARD HAROLD",S,Senate,UN,UNAFFILIATED,MN
2026,S6FL00871,False,N,[2026],00,0.0,['00'],[2026],False,2026-03-27,False,,C,Challenger,2026-03-27,2026-03-27,2026-03-29T21:12:30,"TANEJA PERRY, NEELAM DR",S,Senate,REP,REPUBLICAN PARTY,FL
2026,S6MI00459,False,C,[2026],00,0.0,['00'],[2026],False,2025-05-12,True,,O,Open seat,2025-05-12,2025-05-12,2025-07-15T21:00:48,"TATE, JOSEPH ALLEN",S,Senate,DEM,DEMOCRATIC PARTY,MI
2026,S6KS00296,False,C,[2026],00,0.0,['00'],[2026],False,2026-03-17,True,,C,Challenger,2026-03-17,2026-03-17,2026-04-18T21:13:41,"TAYLOR, NOAH",S,Senate,DEM,DEMOCRATIC PARTY,KS
2026,S6NC00548,False,N,[2026],,,[None],[2026],False,,False,,,,,,2026-03-09T21:41:09,"TEMPLE, ELIZABETH A.",S,Senate,REP,REPUBLICAN PARTY,NC
2026,S6GA00309,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-11-06,False,,C,Challenger,2024-11-06,2024-11-06,2025-01-10T21:01:11,"TEMPLE, RICK",S,Senate,REP,REPUBLICAN PARTY,GA
2026,S6OK04163,False,C,[2026],00,0.0,['00'],[2026],False,2025-03-17,True,,C,Challenger,2025-06-06,2025-06-06,2025-12-08T21:02:16,"THOMAS, N'KIYLA JASMINE - ANN",S,Senate,DEM,DEMOCRATIC PARTY,OK
2026,S6KY00310,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-15,False,,O,Open seat,2025-11-19,2025-11-19,2025-11-19T21:04:56,"THOMPSON, VINCENT ANTHONY",S,Senate,DEM,DEMOCRATIC PARTY,KY
2026,S4NC00162,True,C,"[2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2014, 2020, 2026]",False,2013-06-06,True,[2026],I,Incumbent,2025-05-16,2025-05-16,2025-05-16T21:01:31,"TILLIS, THOM R SEN",S,Senate,REP,REPUBLICAN PARTY,NC
2026,S2IL00234,False,N,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2022, 2026]",False,2021-12-31,False,,O,Open seat,2025-08-06,2025-08-06,2025-09-02T21:03:03,"TILLMAN, JIMMY LEE II",S,Senate,REP,REPUBLICAN PARTY,IL
2026,S6MS00141,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-30,True,,C,Challenger,2025-09-30,2025-09-30,2026-02-11T21:02:29,"TILL, PRISCILLA WILLIAMS",S,Senate,DEM,DEMOCRATIC PARTY,MS
2026,S6MS00158,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-30,True,,C,Challenger,2025-09-30,2025-09-30,2026-02-11T21:02:29,"TILL, PRISCILLA WILLIAMS",S,Senate,DEM,DEMOCRATIC PARTY,MS
2026,S6NJ00362,False,N,[2026],00,0.0,['00'],[2026],False,2025-11-26,False,,C,Challenger,2025-11-26,2025-12-04,2025-12-30T21:00:52,"TOMAINI, GREGORY RICHARD COLONEL",S,Senate,DEM,DEMOCRATIC PARTY,NJ
2026,S4FL00769,False,N,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2024-03-20,False,,C,Challenger,2025-04-11,2025-04-11,2025-04-25T21:00:17,"TOULME, ALIX CHRISTOPHER MR. JR.",S,Senate,REP,REPUBLICAN PARTY,FL
2026,S6IL00615,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-25,True,,O,Open seat,2025-08-25,2025-08-25,2025-10-15T21:01:51,"TRACY, DON",S,Senate,REP,REPUBLICAN PARTY,IL
2026,S6TX00529,False,N,[2026],00,0.0,['00'],[2026],False,2025-10-15,False,,C,Challenger,2025-10-15,2025-10-15,2025-11-13T21:02:32,"TRAKAS, ANDREW KYLE",S,Senate,REP,REPUBLICAN PARTY,TX
2026,S6KY00203,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-08-01,False,,O,Open seat,2025-07-09,2025-07-09,2025-07-09T20:59:13,"TRIMBLE, JACOB DANIEL",S,Senate,REP,REPUBLICAN PARTY,KY
2026,S6TX00487,False,N,[2026],00,0.0,['00'],[2026],False,2025-09-14,False,,C,Challenger,2025-09-14,2025-09-14,2025-09-16T21:03:29,"TRUELSON, HANS",S,Senate,NNE,NONE,TX
2026,S0AL00230,True,C,"[2020, 2022, 2024, 2026]",00,0.0,"['00', '00']","[2020, 2026]",False,2019-04-08,True,[2026],I,Incumbent,2025-08-26,2025-08-26,2025-08-26T21:03:22,"TUBERVILLE, THOMAS H",S,Senate,REP,REPUBLICAN PARTY,AL
2026,S6IA00298,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-12,True,,O,Open seat,2025-08-12,2025-08-12,2025-10-18T21:00:34,"TUREK, JOSHUA",S,Senate,DEM,DEMOCRATIC PARTY,IA
2026,S6FL00855,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-27,True,,C,Challenger,2026-05-08,2026-05-08,2026-05-08T20:57:19,"VINDMAN, ALEXANDER",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S6TX00412,False,C,[2026],00,0.0,['00'],[2026],False,2025-06-23,False,,C,Challenger,2025-08-12,2025-08-12,2025-08-12T21:00:13,"VIRTS, TERRY",S,Senate,DEM,DEMOCRATIC PARTY,TX
2026,S6OH00346,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-03,True,,C,Challenger,2025-06-03,2025-06-03,2025-06-09T20:59:02,"VOLPE, CHRISTOPHER",S,Senate,DEM,DEMOCRATIC PARTY,OH
2026,S6OH00353,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-11,True,,C,Challenger,2025-06-11,2025-06-11,2025-06-30T20:58:43,"VOLPE, CHRISTOPHER",S,Senate,DEM,DEMOCRATIC PARTY,OH
2026,S6AR00223,False,N,[2026],00,0.0,['00'],[2026],False,2026-02-24,False,,C,Challenger,2026-02-24,2026-02-24,2026-03-03T21:23:02,"WADLIN, JEFFREY FRANCIS",S,Senate,LIB,LIBERTARIAN PARTY,AR
2026,S6IA00272,False,C,[2026],00,0.0,['00'],[2026],False,2025-06-10,True,,O,Open seat,2025-06-20,2025-06-20,2025-09-03T21:03:11,"WAHLS, ZACH P",S,Senate,DEM,DEMOCRATIC PARTY,IA
2026,S6LA00649,False,N,[2026],00,0.0,['00'],[2026],False,2025-12-13,False,,C,Challenger,2025-12-13,2025-12-13,2025-12-30T21:00:52,"WALKER, JABARIE",S,Senate,DEM,DEMOCRATIC PARTY,LA
2026,S6LA00631,False,N,[2026],00,0.0,['00'],[2026],False,2025-12-13,False,,C,Challenger,2025-12-13,2025-12-13,2025-12-30T21:00:52,"WALKER, JABARIE",S,Senate,DEM,DEMOCRATIC PARTY,LA
2026,S6LA00623,False,N,[2026],00,0.0,['00'],[2026],False,2025-12-13,False,,C,Challenger,2025-12-13,2025-12-13,2025-12-30T21:00:52,"WALKER, JABARIE",S,Senate,DEM,DEMOCRATIC PARTY,LA
2026,S6AL00468,False,C,[2026],00,0.0,['00'],[2026],False,2025-07-31,True,,O,Open seat,2025-07-31,2025-07-31,2025-10-18T21:00:34,"WALKER, RODNEY",S,Senate,REP,REPUBLICAN PARTY,AL
2026,S4MT00209,False,N,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2024-02-14,False,,O,Open seat,2025-12-09,2025-12-09,2026-03-06T21:23:49,"WALKINGCHILD, CHARLES SR",S,Senate,REP,REPUBLICAN PARTY,MT
2026,S6FL00442,False,N,"[2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00', '00', '00']","[2016, 2018, 2020, 2022, 2026]",False,2016-03-09,False,,C,Challenger,2025-12-08,2025-12-08,2025-12-30T21:00:52,"WALLS-WINDHAUSER, ANGELA MARIE",S,Senate,REP,REPUBLICAN PARTY,FL
2026,S6MD03680,False,N,[2026],,,[None],[2026],False,2026-03-24,False,,,,2026-03-24,2026-04-08,2026-03-24T21:14:10,"WARD III, JUSTIN HARVEY RANDOLPH",S,Senate,DEM,DEMOCRATIC PARTY,MD
2026,S6VA00093,False,C,"[1996, 1998, 2000, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00', '00', '00']","[1996, 2008, 2014, 2020, 2026]",False,1995-09-26,True,,I,Incumbent,2026-01-29,2026-01-29,2026-01-29T21:02:11,"WARNER, MARK ROBERT",S,Senate,DEM,DEMOCRATIC PARTY,VA
2026,S6OK04221,False,N,[2026],00,0.0,['00'],[2026],False,2026-02-19,False,,C,Challenger,2026-02-19,2026-02-19,2026-03-03T21:23:02,"WASHINGTON, WAYNE LONNY DR.",S,Senate,REP,REPUBLICAN PARTY,OK
2026,S6RI00262,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-11-30,False,,C,Challenger,2024-11-30,2024-11-30,2025-01-10T21:01:11,"WATERS, ALLEN",S,Senate,REP,REPUBLICAN PARTY,RI
2026,S6GA00283,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-05-23,False,,C,Challenger,2024-05-23,2024-05-23,2025-01-10T21:01:11,"WATKINS, VINSON L",S,Senate,REP,REPUBLICAN PARTY,GA
2026,S6MN00515,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-08,True,,O,Open seat,2025-08-08,2025-08-08,2025-10-16T21:01:04,"WEILER, TOM",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S2FL00466,False,C,"[2020, 2022, 2024, 2026]",00,0.0,"['00', '00']","[2022, 2026]",False,2020-12-10,True,,C,Challenger,2025-06-18,2025-06-18,2026-03-29T21:12:30,"WEIL, JOSHUA",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S6FL00756,False,C,[2026],00,0.0,['00'],[2026],False,,True,,C,Challenger,,,2025-07-29T21:02:15,"WEIL, JOSHUA JOSEPH",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S6KY00393,False,N,[2026],,,[None],[2026],False,2025-12-29,True,,,,2025-12-29,2025-12-29,2025-12-30T21:00:52,"WENZEL, DONALD RAY",S,Senate,REP,REPUBLICAN PARTY,KY
2026,S6AL00518,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-22,True,,O,Open seat,2026-01-22,2026-01-22,2026-04-18T21:13:41,"WESS, EVERETT W",S,Senate,DEM,DEMOCRATIC PARTY,AL
2026,S6NC00415,False,C,[2026],00,0.0,['00'],[2026],False,2025-07-30,True,,O,Open seat,2026-04-15,2026-04-15,2026-04-15T21:16:15,"WHATLEY, MICHAEL",S,Senate,REP,REPUBLICAN PARTY,NC
2026,S6AL00393,False,C,[2026],00,0.0,['00'],[2026],False,2025-01-19,True,,O,Open seat,2025-01-19,2025-01-19,2025-06-09T20:59:02,"WHEELER, MARK SHANNON MR II",S,Senate,DEM,DEMOCRATIC PARTY,AL
2026,S6SC04247,False,C,[2026],00,0.0,['00'],[2026],False,2025-06-09,True,,C,Challenger,2025-06-09,2025-06-09,2026-02-09T20:58:28,"WHITENER, KASIE DR.",S,Senate,LIB,LIBERTARIAN PARTY,SC
2026,S4MN00502,False,C,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2023-09-15,True,,O,Open seat,2025-02-12,2025-02-12,2025-02-14T21:05:30,"WHITE, ROYCE",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S0AR00218,False,N,"[2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2020, 2022, 2026]",False,2019-11-08,True,,C,Challenger,2025-11-13,2025-11-13,2025-01-10T21:01:11,"WHITFIELD, DANIEL ALLEN",S,Senate,DEM,DEMOCRATIC PARTY,AR
2026,S6TN00414,False,N,[2026],00,0.0,['00'],[2026],False,2026-04-19,False,,C,Challenger,2026-04-19,2026-04-19,2026-05-01T21:18:54,"WHITSON, CATHERINE BARCEL MS BARCY",S,Senate,IND,INDEPENDENT,TN
2026,S6KY00336,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-17,True,,O,Open seat,2025-09-17,2025-09-17,2025-10-18T21:00:34,"WILLETT, JOEL",S,Senate,DEM,DEMOCRATIC PARTY,KY
2026,S6VA00200,False,C,[2026],00,0.0,['00'],[2026],False,2025-11-17,True,,C,Challenger,2025-11-17,2025-11-17,2026-02-09T20:58:28,"WILLIAMS, DAVID EARL MR.",S,Senate,REP,REPUBLICAN PARTY,VA
2026,S6CO00531,False,N,[2026],00,0.0,['00'],[2026],False,2026-02-27,False,,C,Challenger,2026-02-27,2026-02-27,2026-03-03T21:23:02,"WILLIAMS, JESSICA",S,Senate,DEM,DEMOCRATIC PARTY,CO
2026,S8NC00270,False,C,"[2008, 2010, 2022, 2026]",00,0.0,"['00', '00', '00', '00']","[2008, 2010, 2022, 2026]",False,2010-03-15,True,,O,Open seat,2025-12-18,2025-12-18,2026-03-29T21:12:30,"WILLIAMS, MARCUS W.",S,Senate,DEM,DEMOCRATIC PARTY,NC
2026,S6TX00537,False,N,[2026],00,0.0,['00'],[2026],False,2025-11-21,False,,C,Challenger,2025-11-21,2025-11-21,2025-12-30T21:00:52,"WILLIAMS, PAULA STEPHEN MS",S,Senate,DEM,DEMOCRATIC PARTY,TX
2026,S6WV00162,False,C,[2026],00,0.0,['00'],[2026],False,2025-05-28,True,,C,Challenger,2025-05-28,2025-05-28,2025-07-16T21:02:06,"WILLIS, THOMAS EDWARD II",S,Senate,REP,REPUBLICAN PARTY,WV
2026,S8MI00422,False,N,"[2018, 2020, 2022, 2024, 2026]",,,"['00', '00', None]","[2018, 2024, 2026]",False,2018-03-27,True,,,,2025-05-29,2025-05-29,2025-06-17T21:00:20,"WILLIS, VALERIE LEE",S,Senate,IND,INDEPENDENT,MI
2026,S6FL00814,False,N,[2026],00,0.0,['00'],[2026],False,2025-12-08,False,,C,Challenger,2025-12-08,2025-12-08,2025-12-30T21:00:52,"WINDHAUSER, ANGIE",S,Senate,REP,REPUBLICAN PARTY,FL
2026,S6CO00564,False,N,[2026],00,0.0,['00'],[2026],False,2026-04-11,False,,C,Challenger,2026-04-11,2026-04-11,2026-04-14T21:14:42,"WITHROW, ADAM",S,Senate,UNI,UNITED PARTY,CO
2026,S6ME00332,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-23,False,,C,Challenger,2025-04-23,2025-04-23,2025-07-16T21:02:06,"WOOD, JORDAN",S,Senate,DEM,DEMOCRATIC PARTY,ME
2026,S6CO00432,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-23,True,,C,Challenger,2025-09-10,2025-09-10,2025-09-10T21:03:26,"WOOD, MATTHEW",S,Senate,IND,INDEPENDENT,CO
2026,S6SC04205,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-12-01,False,,C,Challenger,2024-12-01,2024-12-01,2025-01-10T21:01:11,"WRIGHT-MCDONALD, REECE",S,Senate,IND,INDEPENDENT,SC
2026,S6TX00313,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-11-16,False,,C,Challenger,2024-11-16,2024-11-18,2025-01-10T21:01:11,"WYATT, DOC LEO DR",S,Senate,REP,REPUBLICAN PARTY,TX
2026,S6LA00532,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-01,False,,C,Challenger,2025-04-01,2025-04-01,2025-07-17T21:01:06,"WYATT, SAMUEL LEE MR.",S,Senate,REP,REPUBLICAN PARTY,LA
2026,S6OK04270,False,N,[2026],00,0.0,['00'],[2026],False,2026-04-06,False,,C,Challenger,2026-04-06,2026-04-06,2026-04-10T21:13:55,"YEN, ERVIN STONE DR",S,Senate,DEM,DEMOCRATIC PARTY,OK
2026,S6MN00549,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-05,True,,O,Open seat,2026-01-05,2026-01-05,2026-04-18T21:13:41,"YORK, MARK",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S6IN00274,False,N,[2026],00,0.0,['00'],[2026],False,2025-03-27,False,,C,Challenger,2025-03-27,2025-04-02,2025-04-02T21:01:27,"YOUNG, ALEEM MR",S,Senate,DEM,DEMOCRATIC PARTY,IN
2026,S6IN00290,False,N,[2026],00,0.0,['00'],[2026],False,2026-03-26,False,,C,Challenger,2026-03-26,2026-04-24,2026-03-29T21:12:30,"YOUNG, ALEEM MR",S,Senate,DEM,DEMOCRATIC PARTY,IN
2026,S6NJ00412,False,C,[2026],00,0.0,['00'],[2026],False,2026-02-13,True,,C,Challenger,2026-02-13,2026-02-13,2026-04-18T21:13:41,"ZDAN, ALEX",S,Senate,REP,REPUBLICAN PARTY,NJ
2026,S6CO00465,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-01,True,,C,Challenger,2025-08-01,2025-08-01,2025-08-04T21:00:03,"ZIMPFER, ANTHONY JACOB",S,Senate,DEM,DEMOCRATIC PARTY,CO
2026,S6MI00483,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-17,False,,O,Open seat,2025-07-17,2025-07-17,2025-08-01T21:00:30,"ZOLLNER, TRAVIS JOSEPH",S,Senate,DEM,DEMOCRATIC PARTY,MI
